X1	Y1	P1	X2	Y2	P2
829.49	831.90	834.71	836.59	837.90	837.94
836.45	834.04	832.52	830.97	827.23	823.65
821.72	818.32	814.64	811.51	809.69	808.67
805.79	803.84	801.43	799.88	798.49	796.07
794.03	792.45	790.68	789.65	788.25	785.74
781.68	778.30	775.00	772.15	769.83	766.70
763.34	760.05	756.81	755.25	753.25	751.19
749.21	746.88	744.61	742.31	740.05	736.06
732.86	730.43	727.54	724.64	722.23	718.71
716.79	714.36	711.83	709.11	706.82	705.09
703.92	702.29	699.81	699.21	696.69	696.10
694.27	693.38	693.01	690.68	690.42	689.13
687.86	687.04	685.63	683.79	682.63	682.30
682.73	683.70	684.42	685.10	685.82	686.88
689.97	692.83	696.72	699.85	704.04	707.71
711.84	716.00	719.80	723.38	726.15	729.63
732.30	735.29	739.06	741.38	744.14	746.28
750.47	754.47	757.72	762.72	767.07	770.67
775.56	779.07	782.32	785.28	786.81	787.52
788.26	789.05	789.24	789.20	789.16	789.16
789.16	789.22	787.99	787.06	786.00	783.16
780.40	776.90	772.49	766.48	759.50	753.68
747.28	741.97	733.41	723.82	714.49	704.27
694.64	685.57	676.38	667.55	659.94	651.45
643.64	635.76	627.96	619.43	611.31	603.12
595.92	588.35	581.91	573.70	566.08	559.03
552.97	546.43	541.51	535.44	530.12	525.39
519.94	515.26	510.61	506.54	502.77	497.93
492.54	487.98	483.14	480.23	477.40	475.57
475.33	476.64	479.56	482.33	484.62	488.30
491.21	493.82	495.19	498.36	500.23	501.80
504.03	505.51	505.31	508.28	509.36	510.55
512.63	513.87	515.64	516.51	517.75	519.28
519.97	520.25	521.69	522.38	522.39	521.89
521.89	521.70	521.79	521.85	521.76	521.39
520.67	520.31	520.33	520.53	520.38	520.03
519.23	518.61	518.94	519.03	518.76	518.22
517.63	517.59	517.32	517.09	516.82	516.60
516.40	516.19	515.78	515.45	515.49	515.29
515.09	514.64	514.51	512.68	509.47	505.59
502.24	499.11	496.14	494.33	491.31	487.89
485.15	482.82	480.76	478.57	474.44	469.47
463.40	458.58	453.27	449.17	444.19	439.97
437.68	433.67	432.47	432.26	432.30	432.34
432.58	433.13	433.94	434.75	435.75	436.98
438.14	439.31	440.43	441.76	442.91	444.13
445.34	446.50	447.86	448.61	451.98	459.13
466.69	473.79	481.02	487.62	493.95	499.75
506.05	511.90	517.55	523.16	533.98	544.93
556.32	566.20	576.44	585.24	594.15	602.31
610.17	617.39	624.75	631.36	637.59	643.03
648.10	652.50	656.86	660.75	664.51	667.96
671.66	674.60	677.63	680.24	683.43	686.14
688.09	690.72	692.94	694.91	696.72	699.14
701.06	702.31	704.21	705.90	707.05	709.17
708.90	706.57	704.70	701.88	699.63	697.25
694.55	692.99	690.21	688.96	687.08	684.51
683.14	681.71	679.96	678.34	676.97	675.60
674.36	672.97	671.65	670.26	669.23	668.16
666.82	662.61	655.85	650.26	644.88	640.10
635.23	630.68	626.81	622.43	618.02	614.58
611.02	608.15	604.96	601.54	598.53	595.66
593.52	590.65	588.47	587.22	588.02	589.35
590.97	592.53	594.28	595.55	596.79	597.96
598.90	599.90	600.90	601.74	602.57	603.15
604.59	607.92	612.21	616.10	620.01	625.22
629.35	635.96	642.18	647.69	653.08	658.35
663.46	668.08	672.10	676.34	680.17	684.01
688.06	691.25	694.90	698.46	700.60	704.48
709.21	714.07	717.43	721.21	724.59	727.18
731.37	734.14	737.72	740.87	744.82	749.53
754.41	759.28	763.77	768.00	772.13	775.81
779.30	782.80	785.83	789.52	792.09	794.83
797.73	799.70	802.29	805.19	807.04	808.82
810.97	812.61	814.49	815.93	817.85	819.51
821.70	823.60	824.84	826.37	826.74	827.68
828.58	829.90	831.11	832.16	833.53	834.39
835.85	837.12	838.79	840.00	841.59	841.50
841.46	841.31	840.98	840.75	840.57	840.49
839.94	839.07	838.41	838.13	837.83	836.79
835.80	835.21	834.56	834.29	833.95	833.46
833.03	833.40	833.48	833.32	833.31	833.56
834.53	835.43	836.24	836.81	837.23	837.82
838.75	840.06	840.88	841.53	841.82	842.21
842.50	841.70	840.11	838.68	837.49	835.92
834.39	832.89	831.33	830.58	829.80	828.79
827.66	826.54	826.29	826.44	826.86	827.12
827.39	827.59	827.79	827.95	828.42	828.78
828.92	829.57	829.85	830.16	830.48	830.77
830.98	831.21	828.75	810.77	798.08	786.91
777.95	761.91	733.90	716.58	702.78	689.37
677.09	669.03	663.97	660.23	656.89	653.50
649.95	646.76	643.75	640.50	637.62	634.58
632.01	631.42	632.73	635.17	638.74	641.57
643.84	646.25	648.55	650.61	652.87	657.10
662.02	665.60	669.75	673.43	676.96	680.41
683.33	685.91	688.31	690.56	693.09	695.29
697.29	698.94	700.52	702.33	705.14	708.32
710.61	712.42	713.24	714.58	715.67	716.72
716.96	715.41	712.07	707.88	703.65	700.10
695.67	692.41	687.65	679.03	670.17	661.17
653.10	644.69	636.38	628.83	620.77	613.54
606.95	599.69	593.33	587.36	581.25	575.98
571.57	565.82	561.41	556.58	552.28	547.76
543.99	538.09	533.52	529.03	524.43	521.42
517.39	514.23	511.87	509.21	506.89	505.28
503.88	502.52	501.63	500.36	499.33	498.10
497.15	496.03	495.21	494.23	493.29	492.38
491.75	490.75	489.95	489.17	488.16	487.56
486.81	485.92	484.02	480.80	478.78	475.79
474.81	472.77	471.89	470.20	469.12	467.38
466.45	465.52	464.83	465.02	466.52	468.86
470.51	473.13	474.65	476.08	477.27	478.40
477.57	475.37	472.29	469.30	465.75	462.38
459.41	456.57	453.86	451.02	448.14	445.47
442.92	440.36	438.10	435.98	433.89	431.75
429.38	427.38	425.54	423.99	421.50	419.48
417.56	415.91	414.38	413.00	410.89	409.84
407.45	405.17	403.12	401.33	399.91	398.49
397.14	396.18	394.89	393.96	393.12	392.09
391.25	390.20	389.31	388.76	388.25	387.87
387.36	386.41	384.97	382.41	379.82	376.33
373.37	371.13	369.09	364.41	360.21	356.19
351.57	346.47	341.93	337.43	333.39	329.43
325.75	321.74	317.17	313.54	309.93	307.19
304.18	301.71	299.20	297.03	294.72	292.58
290.66	288.90	286.81	285.93	289.74	297.20
305.27	313.63	321.81	328.60	335.19	342.06
349.75	359.50	369.57	379.92	389.81	399.10
408.22	415.92	423.77	431.86	438.53	446.81
457.40	469.88	484.05	497.69	511.05	523.79
535.10	546.96	558.42	568.60	578.40	589.41
600.39	609.10	618.59	627.58	635.88	644.08
651.49	658.77	665.32	670.04	673.09	674.61
675.53	675.73	673.52	669.98	666.72	662.36
658.41	654.46	649.35	643.30	637.18	629.75
623.09	615.93	608.11	600.63	591.98	583.24
574.67	566.02	558.41	550.42	543.02	535.64
528.84	521.68	514.61	508.48	502.76	497.76
492.93	488.23	484.06	479.58	475.46	470.87
466.98	462.93	459.68	456.20	452.63	449.59
446.56	443.90	441.18	437.30	432.79	428.23
423.28	419.50	415.94	412.48	408.79	404.58
401.31	397.07	390.84	383.69	374.96	367.11
359.40	351.55	343.63	336.38	329.68	323.20
316.45	310.65	304.95	299.26	294.11	289.43
285.05	281.52	278.48	275.81	273.73	271.81
270.16	268.72	267.19	267.28	269.27	272.47
275.53	279.03	283.45	292.27	301.66	311.24
320.58	329.91	337.50	345.65	352.74	358.99
365.08	370.57	375.68	380.55	385.84	392.57
397.95	404.86	411.01	416.49	422.13	427.54
433.26	439.82	446.11	452.50	459.25	464.97
472.57	481.72	491.52	501.90	511.97	522.17
532.52	542.41	552.46	561.90	571.30	579.61
587.87	594.77	602.63	611.23	620.09	628.18
636.08	643.71	650.65	657.38	663.59	669.36
674.87	679.33	682.39	684.81	686.75	688.06
687.15	683.04	677.54	671.87	665.03	654.57
642.75	629.55	617.67	605.46	594.66	584.60
574.80	565.65	556.39	547.80	539.52	531.70
524.61	516.69	510.05	503.16	496.68	490.34
484.53	476.82	468.42	457.58	448.69	438.08
428.39	417.21	405.72	393.75	381.36	369.73
358.00	347.25	337.02	327.59	318.34	309.14
300.50	292.40	284.11	277.80	271.84	267.88
265.43	263.91	262.69	261.75	260.91	261.23
263.82	267.51	271.85	275.43	279.02	282.05
285.63	287.68	290.12	291.68	292.93	294.44
295.90	297.36	298.82	300.01	301.37	302.76
304.35	305.72	306.96	308.10	309.36	310.63
311.75	312.93	313.77	314.56	315.63	316.44
317.26	318.07	318.89	318.87	319.68	320.48
321.25	321.98	322.72	323.28	323.87	324.66
325.36	325.98	326.25	327.12	327.41	328.48
330.22	333.05	336.52	338.97	341.15	341.89
342.30	340.82	338.86	337.11	333.91	330.04
325.92	321.24	317.39	313.17	309.67	306.54
302.61	299.71	296.10	293.12	290.12	286.61
284.32	281.22	279.25	276.27	273.38	271.24
268.84	265.88	263.24	260.98	259.28	259.36
261.47	264.65	267.85	271.82	276.18	280.73
286.41	292.25	298.63	305.67	313.91	320.79
328.52	336.16	343.28	351.57	359.29	366.92
374.17	380.37	386.10	393.61	402.36	412.09
422.52	433.26	443.96	454.79	465.13	476.34
485.99	496.61	507.84	519.49	530.79	541.05
551.10	560.69	569.56	578.27	585.96	593.86
602.02	613.23	623.98	635.29	645.70	655.90
665.66	674.72	683.06	691.48	698.96	706.00
712.50	718.56	723.67	727.15	729.68	731.65
732.13	732.07	731.72	728.58	723.97	719.42
715.79	708.82	698.80	688.86	678.83	668.50
656.88	643.64	631.19	618.48	607.56	596.69
586.52	575.39	564.41	552.55	540.94	528.50
517.39	504.35	491.36	479.43	468.37	457.88
447.38	437.24	428.88	420.51	412.40	404.45
394.12	384.40	374.36	364.19	354.68	345.11
335.75	326.69	317.78	309.82	301.98	294.79
287.71	281.02	274.61	267.52	261.84	256.30
251.94	247.38	243.66	240.20	236.79	234.78
234.34	235.32	236.69	237.47	237.98	239.33
240.73	241.20	241.75	242.71	243.33	244.13
244.34	245.09	245.16	244.10	242.21	240.10
237.96	235.98	233.77	231.77	229.88	228.01
226.18	224.43	222.83	220.70	217.18	212.75
209.37	205.92	203.64	200.52	198.41	196.05
193.71	191.44	189.41	187.67	185.44	184.82
181.34	179.41	177.11	174.98	173.76	172.71
171.72	170.91	170.18	169.50	168.68	168.16
167.44	167.41	167.38	169.34	172.17	175.10
177.45	180.29	182.53	185.07	187.52	189.66
191.93	194.12	196.08	197.92	200.23	201.55
203.80	205.57	207.32	208.84	210.56	211.99
213.52	215.24	217.57	219.44	220.27	220.90
221.36	222.06	222.24	222.94	223.25	223.73
224.30	224.58	225.16	225.33	224.30	223.30
222.94	221.51	220.39	219.53	218.23	217.53
216.87	215.87	215.83	215.61	215.52	216.11
216.38	216.73	217.49	220.01	223.15	226.53
230.39	234.66	239.13	243.25	247.69	253.39
259.49	266.03	274.19	282.90	290.07	298.29
306.48	313.88	320.97	328.15	334.90	341.25
346.98	353.80	360.19	367.51	373.97	380.26
385.52	390.90	396.26	401.85	407.11	411.96
416.08	420.43	424.13	427.42	431.12	434.54
437.91	441.20	444.01	447.03	449.66	452.41
455.05	457.58	460.50	467.14	474.17	481.76
489.73	497.45	505.14	513.30	520.73	527.77
535.06	541.89	548.44	554.60	560.35	566.14
571.52	577.13	581.25	585.14	588.61	591.88
595.10	598.31	601.29	604.12	607.60	610.25
612.92	614.57	616.78	618.42	620.08	622.26
624.63	626.79	628.03	630.99	632.31	634.09
635.81	637.83	640.74	644.30	649.15	652.89
656.39	659.83	663.60	666.98	670.19	673.21
676.25	678.55	681.10	683.69	686.13	688.54
690.82	693.26	694.85	697.27	699.36	700.96
703.21	704.33	706.84	708.74	710.51	711.86
712.61	713.76	715.93	717.34	718.62	719.83
720.59	721.17	721.56	721.94	722.33	722.49
722.96	723.09	723.34	723.33	723.53	723.83
724.41	724.44	724.55	724.74	725.41	725.44
725.72	725.59	724.22	719.78	715.90	711.80
708.41	704.29	701.14	699.00	694.00	687.00
679.50	672.00	664.48	657.58	651.77	648.15
646.95	646.97	647.63	648.18	648.92	649.46
650.16	650.49	651.21	651.88	652.48	652.97
653.57	653.88	654.42	654.86	655.37	655.91
656.70	658.79	661.75	664.85	668.13	671.02
673.58	675.16	677.93	680.04	682.35	684.02
686.05	687.70	689.77	691.58	693.24	694.83
696.36	696.51	694.90	692.68	691.15	688.80
686.20	683.83	681.14	677.46	675.73	673.56
672.64	670.77	669.59	668.31	667.58	667.15
666.04	665.79	664.99	663.30	661.77	660.79
659.43	657.99	656.85	656.35	655.67	655.17
652.85	648.99	644.47	639.84	635.90	631.36
625.16	619.83	614.33	607.45	601.01	594.50
587.26	580.04	573.22	566.31	558.37	549.84
541.05	531.73	522.95	513.31	503.62	492.78
483.02	473.61	464.31	455.90	447.78	440.84
432.02	424.36	417.04	410.18	404.03	397.66
391.94	386.77	380.90	375.81	370.66	365.86
361.11	356.01	351.44	347.17	342.61	337.97
333.94	330.19	326.37	322.77	319.36	316.06
312.93	310.05	306.84	304.22	301.30	298.76
296.74	294.06	292.02	289.88	288.15	285.96
283.65	281.51	278.85	276.83	274.82	273.05
271.62	269.69	267.66	266.07	264.14	263.34
262.91	262.69	262.62	262.66	262.76	263.05
263.48	263.83	264.52	264.88	265.53	266.08
266.65	267.23	267.94	268.46	269.14	269.65
270.18	272.62	275.99	279.24	283.57	288.04
292.05	296.48	304.70	313.45	322.76	332.51
341.37	349.43	357.01	364.68	371.82	378.64
384.94	391.27	397.12	402.31	407.76	412.46
417.05	421.23	427.55	436.40	445.30	453.09
461.23	469.56	476.67	483.34	489.47	494.97
499.46	505.33	509.63	513.17	516.80	519.82
521.99	524.95	528.60	530.98	533.69	538.61
547.08	555.28	563.93	571.23	577.46	584.33
589.96	595.19	600.08	605.50	610.34	614.06
617.94	621.12	624.10	626.92	629.45	632.10
634.39	636.58	638.69	640.93	643.10	645.07
646.86	648.78	650.53	652.12	653.81	655.42
656.80	658.18	659.37	660.69	661.98	663.06
664.27	665.42	666.74	669.56	674.20	678.18
682.39	685.79	688.47	691.31	693.85	695.41
697.52	700.59	702.52	705.23	707.91	710.24
712.20	713.52	715.02	716.18	717.02	717.54
718.27	718.95	719.32	719.83	720.26	720.73
721.27	721.55	721.96	722.66	723.14	723.77
724.31	725.03	725.57	726.17	726.89	727.53
728.26	729.10	729.55	728.17	725.04	721.40
718.26	714.89	712.32	708.84	705.52	702.84
700.20	697.31	694.92	692.68	689.93	687.55
685.15	682.96	680.93	678.38	676.31	674.04
672.00	670.27	668.11	666.35	664.28	662.46
660.77	659.15	657.08	655.50	653.71	651.64
650.67	649.49	647.90	646.74	645.50	644.20
641.41	637.60	633.46	630.64	627.17	624.38
621.92	618.86	616.32	613.81	611.30	609.54
607.78	606.24	606.40	603.29	601.66	600.33
598.70	597.72	597.14	596.23	594.12	593.78
597.14	602.06	607.08	612.01	617.57	623.51
631.99	641.25	650.37	659.09	668.08	676.42
684.41	692.79	700.24	707.73	713.17	717.15
717.60	715.44	713.27	711.74	707.18	704.63
701.97	698.17	694.16	689.24	683.54	678.50
673.04	668.19	663.08	658.71	655.03	651.30
647.23	643.80	640.20	631.99	617.70	605.22
592.97	580.72	569.90	559.09	548.91	539.64
530.94	521.82	513.80	506.06	498.69	490.73
481.07	469.32	456.65	444.47	433.20	421.65
410.83	400.97	391.39	382.57	374.47	366.44
359.08	351.59	344.81	338.77	332.97	327.25
322.02	317.10	312.60	308.37	303.91	300.32
297.65	295.23	292.90	291.95	291.84	290.90
290.24	290.01	289.83	289.41	289.67	292.27
297.57	303.14	308.24	313.70	318.30	322.76
327.15	331.91	335.87	339.81	343.62	347.18
350.50	353.92	357.00	361.37	369.73	378.93
389.25	398.74	407.98	417.80	426.53	435.48
443.17	451.19	458.31	465.15	472.38	479.04
485.40	491.07	498.62	508.77	519.84	529.88
539.63	548.49	556.98	565.16	572.95	580.44
587.67	595.74	604.31	612.11	619.18	626.43
632.60	638.37	645.04	651.75	659.63	667.67
675.29	681.98	688.51	695.01	700.40	706.02
711.59	716.26	720.73	725.41	730.31	734.50
738.51	742.14	745.31	747.44	750.03	752.42
754.24	755.91	757.52	759.19	759.75	759.01
757.85	756.45	755.08	753.49	752.14	750.52
748.77	747.33	745.79	743.80	739.10	733.90
728.15	721.88	716.25	710.81	704.70	699.03
693.62	688.46	682.88	678.11	673.41	668.80
664.48	659.85	655.83	651.62	647.93	643.88
640.58	637.23	634.57	632.16	630.14	628.22
625.71	623.98	622.10	620.69	618.49	614.28
606.52	599.26	592.21	585.94	579.52	573.25
568.07	562.16	557.36	551.99	547.44	542.68
537.87	533.49	529.26	524.67	520.68	517.14
513.13	509.64	506.01	503.09	499.76	496.53
493.69	490.44	487.68	484.85	483.26	479.20
471.56	463.63	454.95	447.41	441.23	434.01
426.93	421.03	415.54	410.29	405.24	399.96
394.56	389.90	385.87	381.82	377.74	373.57
369.54	366.55	363.55	360.52	357.79	354.09
351.60	348.42	346.60	344.26	342.22	340.09
337.93	335.63	333.34	331.36	330.17	328.14
326.10	324.24	321.63	321.19	321.98	322.51
322.77	322.81	323.32	323.68	324.10	324.69
325.35	326.17	326.99	327.65	328.38	330.53
334.69	337.39	340.86	344.15	347.15	349.79
355.02	362.55	370.31	377.30	384.20	390.93
397.47	404.39	410.40	416.60	422.33	428.18
433.18	438.61	443.81	448.57	455.67	462.75
469.75	477.26	484.54	491.46	497.85	503.97
510.00	515.64	521.68	527.63	534.01	539.73
545.91	550.97	555.59	560.66	565.13	569.30
573.56	577.70	581.88	585.99	589.96	593.70
597.01	600.54	602.80	606.39	609.43	612.15
614.31	617.56	621.28	624.68	629.84	635.43
641.39	647.01	652.42	657.79	663.79	668.90
674.22	679.16	684.79	689.43	693.28	698.27
702.66	706.56	710.47	714.21	717.44	720.51
724.35	727.67	730.89	733.93	736.94	739.40
741.60	743.46	745.11	746.68	747.94	749.24
750.29	751.30	752.34	752.18	748.31	743.12
737.91	732.89	728.06	723.40	718.89	715.01
710.29	706.43	703.37	699.98	697.14	694.39
691.86	689.71	687.59	685.53	683.58	681.60
679.40	677.68	675.82	673.99	671.70	666.88
661.91	657.40	652.20	646.75	641.45	634.11
626.67	619.23	611.40	603.87	597.08	590.58
584.01	576.00	565.87	555.96	546.42	536.68
527.62	518.92	510.52	502.71	495.05	488.21
479.59	471.09	462.47	453.80	446.71	438.68
431.86	425.04	419.75	415.51	412.85	411.23
409.63	408.45	407.24	405.78	404.89	405.51
407.02	408.40	409.59	411.42	413.15	414.74
416.52	418.30	419.82	421.46	423.11	424.33
425.03	426.09	427.33	428.59	429.74	431.10
432.20	433.25	436.13	442.00	447.99	453.64
460.67	466.40	471.99	477.92	483.80	489.23
494.12	499.60	504.38	512.11	521.02	529.82
538.37	546.79	554.63	561.75	568.40	574.81
580.59	586.37	591.80	597.12	602.00	606.38
612.31	621.67	631.30	640.60	649.68	657.77
666.33	674.98	684.02	692.52	699.89	707.69
714.52	720.59	726.56	733.36	740.22	746.69
753.44	759.75	765.15	770.78	776.92	782.62
788.42	793.56	799.24	803.78	808.50	812.76
816.57	819.94	822.30	824.29	825.85	827.19
828.30	827.93	825.68	821.85	817.93	814.80
811.61	807.99	804.39	801.20	796.66	791.00
785.15	778.56	770.84	763.60	756.61	750.38
744.03	738.55	732.79	727.87	718.97	709.04
699.10	689.71	680.63	672.93	664.75	657.25
649.45	642.01	632.82	619.53	605.46	592.14
579.96	568.18	557.22	546.64	536.72	527.20
518.58	507.72	496.08	485.30	475.62	465.99
457.62	449.15	441.36	434.17	427.19	420.43
413.84	404.96	394.81	384.16	374.59	365.63
358.26	350.80	343.77	337.38	331.57	325.76
320.68	315.36	310.74	306.16	301.14	297.37
292.74	288.08	283.35	279.69	275.75	272.77
270.09	267.51	265.51	264.05	262.34	260.25
258.50	256.90	255.79	254.69	253.78	252.08
248.99	246.52	243.68	240.66	237.33	234.56
231.67	228.59	224.37	220.39	216.71	213.31
210.02	206.99	203.95	201.20	198.24	195.77
193.32	191.35	190.28	189.39	188.77	187.94
187.70	189.64	192.15	195.42	199.21	203.04
208.92	216.76	224.67	232.07	238.97	245.20
251.90	258.17	264.40	270.08	275.55	282.44
290.87	299.77	307.69	315.21	321.96	328.88
336.33	343.44	350.85	358.30	366.00	372.33
378.65	384.94	391.01	396.35	401.52	407.23
411.87	416.79	421.44	425.85	433.58	441.65
452.02	461.98	471.15	480.43	489.05	497.99
506.95	516.10	524.28	532.15	540.07	547.68
555.09	561.82	569.03	575.21	581.18	587.65
595.06	601.93	608.97	616.06	622.77	629.01
635.09	640.77	646.32	652.43	658.80	664.87
670.07	675.57	680.19	685.48	690.92	696.01
700.80	706.05	711.00	715.64	720.45	726.51
733.07	739.35	745.73	751.01	756.63	761.43
766.07	771.10	776.04	779.82	784.16	789.13
793.34	796.92	799.15	801.78	804.08	805.78
807.18	807.96	808.12	807.95	807.68	807.70
807.94	807.99	808.05	808.17	808.50	808.97
809.81	810.21	812.62	815.84	820.26	823.96
827.76	831.64	834.84	838.09	840.92	843.50
845.61	846.91	845.86	843.40	839.80	836.50
832.81	829.69	826.80	823.69	821.00	818.62
816.66	815.10	813.81	812.24	810.68	809.52
808.48	807.47	806.57	805.34	804.39	803.53
802.48	801.73	800.69	800.11	798.10	795.47
793.16	790.55	788.70	786.65	784.73	782.72
781.38	779.24	777.61	776.06	773.95	768.13
762.01	755.21	747.58	740.38	731.53	722.56
713.71	705.50	697.46	689.07	677.91	666.18
652.94	639.42	625.90	612.38	598.86	584.64
571.08	556.76	540.01	520.73	502.25	484.95
469.48	454.59	439.15	424.14	410.84	398.77
387.40	376.59	367.23	358.37	349.62	342.18
334.83	327.76	321.58	311.88	300.06	290.14
279.04	269.32	260.27	252.01	244.50	237.16
231.87	225.71	220.69	215.24	210.41	205.68
202.09	198.26	194.33	190.78	187.62	185.08
181.86	179.08	176.70	173.74	170.07	167.98
166.92	165.96	164.96	164.41	164.09	164.00
163.74	163.73	163.61	163.58	163.63	163.78
164.12	164.29	164.73	164.72	166.10	171.65
178.93	186.34	193.61	199.80	205.67	210.97
216.97	222.98	229.54	234.19	239.41	244.46
249.32	252.82	254.88	256.00	256.90	257.38
257.90	258.23	258.90	259.23	259.62	262.20
267.79	273.80	279.53	285.82	290.60	295.67
300.39	305.70	309.92	314.18	319.06	322.89
327.27	330.99	336.07	341.66	347.83	353.82
359.27	364.77	369.49	374.16	378.52	382.87
386.87	390.52	394.27	397.91	401.39	404.47
407.72	410.90	414.35	417.08	420.15	422.63
425.17	428.03	432.31	437.48	443.96	450.33
455.62	461.42	466.69	471.13	475.99	480.32
484.59	488.80	494.45	501.60	508.88	515.71
522.15	527.75	533.72	538.80	544.28	549.90
555.52	560.30	565.21	569.57	573.71	577.66
581.50	585.74	588.96	592.86	596.68	599.90
605.33	610.88	615.48	621.71	627.00	632.05
637.58	641.28	647.10	650.30	655.55	659.29
663.52	667.30	672.57	676.92	682.67	686.80
690.89	694.80	699.09	704.80	710.18	716.05
721.22	726.25	730.89	735.06	738.63	740.44
741.25	742.25	742.37	741.31	741.20	740.30
738.62	737.12	735.64	734.23	732.72	731.37
730.06	728.95	726.39	721.94	715.99	710.90
705.67	700.98	696.18	691.34	687.06	683.17
678.98	674.01	669.73	664.18	657.80	652.06
645.81	639.63	633.40	626.84	621.37	615.77
609.94	604.56	599.20	595.07	590.46	586.27
581.61	577.65	573.79	570.02	566.84	563.09
559.85	556.82	553.92	551.35	548.02	545.50
542.23	540.37	537.66	535.59	533.83	531.87
529.51	527.29	525.57	522.89	519.32	516.61
513.58	510.49	507.44	505.07	502.73	500.20
497.69	495.80	493.80	491.73	489.58	487.69
